OTU ID,1,2,3,4,5,6,7
d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__uncultured archaeon; f__uncultured archaeon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Tenericutes; c__Mollicutes; o__Izimaplasmatales; f__uncultured bacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Tenericutes; c__Mollicutes; o__Mollicutes RF39; f__uncultured bacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Chthoniobacterales; f__01D2Z36,0.0,0.0,0.0,1.0,0.0,0.0,0.0
d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae,80.0,151.0,109.25,126.75,194.5,21.5,78.5
d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Chthoniobacterales; f__Terrimicrobiaceae,6.833333333333334,13.5,0.0,0.0,3.5,0.0,1.5
d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Chthoniobacterales; f__Xiphinematobacteraceae,0.0,0.0,2.5,0.0,0.0,0.0,0.0
d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Methylacidiphilales; f__Methylacidiphilaceae,0.5,1.0,7.5,3.5,2.75,0.5,2.75
d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae,21.833333333333332,30.75,18.75,25.25,28.0,6.0,2.75
d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae,116.33333333333333,117.5,201.0,166.5,319.0,86.5,75.75
d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__S-BQ2-57 soil group; f__uncultured bacterium,0.0,0.0,0.0,0.0,0.0,0.75,0.0
d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__DEV007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae,23.166666666666668,47.0,4.75,2.5,3.5,7.5,0.0
d__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae,59.666666666666664,99.75,66.0,62.75,195.0,11.75,40.0
d__Bacteria; p__WPS-2; c__uncultured bacterium; o__uncultured bacterium; f__uncultured bacterium,0.0,0.0,0.5,0.0,2.5,0.0,2.5
d__Bacteria; p__WS2; c__uncultured bacterium; o__uncultured bacterium; f__uncultured bacterium,1.1666666666666667,2.25,9.75,8.0,2.5,0.0,2.25
d__Bacteria; p__Zixibacteria; c__uncultured bacterium; o__uncultured bacterium; f__uncultured bacterium,0.3333333333333333,0.0,3.0,6.5,10.75,9.0,21.75
