SampleID,Unclassified|Other|Other,k__Bacteria|Other|Other,k__Bacteria|p__Actinobacteria|c__Acidimicrobiia,k__Bacteria|p__Actinobacteria|c__Actinobacteria,k__Bacteria|p__Actinobacteria|c__Coriobacteriia,k__Bacteria|p__Actinobacteria|c__Thermoleophilia,k__Bacteria|p__Bacteroidetes|Other,k__Bacteria|p__Bacteroidetes|c__Bacteroidia,k__Bacteria|p__Bacteroidetes|c__Cytophagia,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia,k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia,k__Bacteria|p__Bacteroidetes|c__[Saprospirae],k__Bacteria|p__Chlorobi|c__OPB56,k__Bacteria|p__Chloroflexi|c__Anaerolineae,k__Bacteria|p__Chloroflexi|c__Ktedonobacteria,k__Bacteria|p__Cyanobacteria|c__4C0d-2,k__Bacteria|p__Cyanobacteria|c__Chloroplast,k__Bacteria|p__Cyanobacteria|c__ML635J-21,k__Bacteria|p__Firmicutes|Other,k__Bacteria|p__Firmicutes|c__Bacilli,k__Bacteria|p__Firmicutes|c__Clostridia,k__Bacteria|p__Firmicutes|c__Erysipelotrichi,k__Bacteria|p__Fusobacteria|c__Fusobacteriia,k__Bacteria|p__GN02|c__3BR-5F,k__Bacteria|p__GN02|c__BD1-5,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria,k__Bacteria|p__SR1|c__,k__Bacteria|p__Spirochaetes|c__Spirochaetes,k__Bacteria|p__TM7|c__TM7-3,k__Bacteria|p__Tenericutes|c__Mollicutes,k__Bacteria|p__WPS-2|c__,k__Bacteria|p__[Thermi]|c__Deinococci
G160PL64.04,0,0,0,0.075028988,0.000579769,0,0,0.074892572,0,0.000852602,0,0,0,0,0,0,0,0,3.41E-05,0.717345338,0.122194939,0,0.007639315,0,0,6.82E-05,0.000511561,0,0,0.000238729,0,0,0.000613874,0,0,0
H160RJMZ.04,0,0,0,3.26E-05,0,0,0,0,0,1.63E-05,0,0,0,0,0,0,0,0,0,0.995919766,0,0,3.26E-05,0,0,0.00261135,0.000489628,0,0,0.00088133,1.63E-05,0,0,0,0,0
K160Q3P1.04,0,0,0,0.047176164,0.015655248,0,0,0.068723171,0,0.00021042,0,0,0,0,0,0,0,0,0.000589176,0.669724771,0.182518307,0.001094184,0,0,0,0.00021042,0.000294588,0,0.013424796,0.000378756,0,0,0,0,0,0
F160S1ZD.04,0,0,0,0.000347048,0,0,0,0,0,0.000134963,0,0,0,0,0,0,0,0,0,0.995854703,1.93E-05,0,1.93E-05,0,0,0.002795666,0.000694096,0,0,7.71E-05,0,0,0,0,0,5.78E-05
F160QPRQ.04,0,0,0,0.001779564,0,0,0,0,0,7.18E-05,0,0,0,0,0,0,0,0,0,0.998119977,0,0,0,0,0,0,2.87E-05,0,0,0,0,0,0,0,0,0
H160QTS0.04,0,0.000601153,0,0.019838042,0.000282895,0,0,0.028148096,0,0.002121716,0,0,0,0,0,0,0,0,0.000141448,0.724778104,0.032462251,0,0.006930938,0,0,0,0.164432971,0,0.008699035,0.011563351,0,0,0,0,0,0
J160R8YF.04,0,9.42E-05,0,0.057348853,0.004947929,0,0,0.072239762,0,0.001555063,0,0,0,0,0,0,0,0,0.001272325,0.52466896,0.19179115,0,0.017812544,0,0,0.000329862,0.007398332,0,0.112105933,0.003769851,0,0,0.00466519,0,0,0
G160R96L.04,0,0,0,0.016176859,0.007809518,0,0,0.141980564,0,0.004315786,0,0,0,0,0,0,0,0,0.001203723,0.651448871,0.154135228,0,0,0,0,0.000499105,0.000146795,0,0.022107396,0,0,0,0.000176155,0,0,0
K160Q253.04,0,0,0,0.050508252,0.002620512,0,0,0.000612862,0,0.000147932,0,0,0,0,0,0,0,0,0.000528329,0.896574315,0.04761301,0,0,0,0,0.000824193,0.000190198,0,0.000380397,0,0,0,0,0,0,0
J160PY62.04,0,0,0,0.006323278,0.013516006,0,0,0.026979318,0,0.000316164,0,0,0,0,0,0,0,0,0.001949677,0.781372678,0.160110657,0.00079041,0.006507706,0,0,0.000289817,2.63E-05,0,0.001580819,0.000237123,0,0,0,0,0,0
J160QV36.04,0,0,0,5.97E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995261984,0,0,0,0,0,0,0.004678293,0,0,0,0,0,0,0,0,0
G160RN2Z.04,0,2.85E-05,0,0.006275673,5.71E-05,0,0,0.011809676,0,0.00074167,0,0,0,0,0,0,0,0,0.000228206,0.927972387,0.034516203,0,0.004022136,0,0,0.000941351,0.008243953,0,0.004735281,0.000228206,5.71E-05,0,0.000142629,0,0,0
G160R6QB.04,0,0,0,0.00131602,0.052874773,0,0,0.07782067,0,0,0,0,0,0,0,0,0,0,0.000467918,0.744516582,0.120956893,0,0,0,0,0.001813184,0.000233959,0,0,0,0,0,0,0,0,0
H160QYK7.04,0,0,0,1.75E-05,0,0,0,0.019565674,0,0,0,0,0,0,0,0,0,0,1.75E-05,0.763323542,0.006364527,0,0,0,0,0.001416282,0.000384669,0,0.208910337,0,0,0,0,0,0,0
K160R6PF.04,0,0,0,0.004211409,5.47E-05,0,0,7.29E-05,0,0.000401087,0,0,0,0,0,0,0,0,7.29E-05,0.988313796,0.003992635,0,0,0,0,0.002151283,0.000711017,0,0,1.82E-05,0,0,0,0,0,0
H160QV43.04,0,0,0,0.010984744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62E-05,0.801740734,0.186870076,0,0,0,0,0,1.62E-05,0,0,0.000355912,0,0,0,0,0,1.62E-05
H160RQ3S.04,0,0,0,5.58E-05,0,0,0,1.40E-05,0,0,0,0,0,0,0,0,0,0,6.98E-05,0.977071966,0.002051382,0,0,0,0,0.001618778,0.000265145,0,0,0.01885318,0,0,0,0,0,0
J160QXVF.04,0,0,0,0.003807493,0.000913798,0,0,0.056160524,0,0.0001523,0,0,0,0,0,0,0,0,0.000114225,0.892171794,0.043938471,0,0,0,0,0,0.000761499,0,0,0.001979896,0,0,0,0,0,0
H160R0ZB.04,0,0.00800707,0,0.007176905,0,0,0,0.057683038,0,0.03572385,0,0,0,0,0,0,0,0,0,0.754673022,0.005195223,0,0.024985271,0,0,0.000241015,0.061405388,0,0.04102619,0.003668791,0,0,0.000214236,0,0,0
G160RHC4.04,0,0,0,0.003494967,0.001158332,0,0,0.003095542,0,0,0,0,0,0,0,0,0,0,0.00015977,0.966827768,0.023386324,0,2.00E-05,0,0,0.001158332,0.000119827,0,0.000579166,0,0,0,0,0,0,0
F160RCT3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847780817,0,0,0,0,0,0.000857458,0.000204157,0,0,0.151157568,0,0,0,0,0,0
J160PLMT.04,0,0,0,0.018938838,0.000440438,0,0,0.144845406,0,0.006459759,0,0,0,0,0,0,0,0,0,0.530815985,0.068825792,0.003376692,0,0,0,0.0002349,0.197580527,0,0.01885075,0.005461432,0,0,0.002554541,0.00161494,0,0
K160RLJV.04,0,3.19E-05,0,0.012627954,0,0,0,0.020919034,0,0.000573998,0,0,0,0,0,0,0,0,0,0.837749928,0.028253452,9.57E-05,0.013903505,0,0,0.00025511,0.082177365,0,0.002295992,0.000191333,0.000733442,0,0.000191333,0,0,0
F160QYBF.04,0,0,0,0.003156153,0.031672761,0,0,0.000125134,0,0,0,0,0,0,0,0,0,0,0.000764707,0.890132503,0.073870667,0,0,0,0,0.000125134,5.56E-05,0,0,9.73E-05,0,0,0,0,0,0
G160TP1C.04,0,0,0,0.005451421,0.00090857,0,0,0.002310929,0,0.000118509,0,0,0,0,0,0,0,0,0.001501116,0.92853898,0.057417686,0,0.003436765,0,0,0.000296273,1.98E-05,0,0,0,0,0,0,0,0,0
H160R04Y.04,0,0,0,0.019693288,0.00613844,0,0,0.061132993,0,0,0,0,0,0,0,0,0,0,0.000502807,0.759951395,0.125408531,0,0.007625911,0,0,0,2.10E-05,0,0.019504735,0,0,0,2.10E-05,0,0,0
G160QYMY.04,0,0,0,0,0,0,0,1.38E-05,0,0,0,0,0,0,0,0,0,0,0,0.999793246,0.000110269,0,0,0,0,0,5.51E-05,0,2.76E-05,0,0,0,0,0,0,0
H160R5QJ.04,0,1.44E-05,0,0.005441433,0,0,0,2.88E-05,0,0,0,0,0,0,0,0,0,0,0,0.992471245,2.88E-05,0,0,0,0,0.000806138,0.000345488,0,0,0.000863719,0,0,0,0,0,0
K160R503.04,0,0,0,0.000193282,0,0,0,0,0,0.000966408,0,0,0,0,0,0,0,0,0,0.921643666,0.077080676,0,0,0,0,0.000115969,0,0,0,0,0,0,0,0,0,0
J160RH9B.04,0,0,0,0.000759454,0,0,0,0.140767049,0,0.000469075,0,0,0,0,0,0,0,0,4.47E-05,0.81062789,0.04123389,0,0.00029038,0,0,0.000178695,0.002166678,0,0.002211352,0.001250866,0,0,0,0,0,0
F160R6ZH.04,0,0.000104694,0,0.000785203,0,0,0,0.015407433,0,0.000279183,0,0,0,0,0,0,0,0,0,0.946152504,0.003175711,0,0.000209388,0,0,0.001430815,0.030675275,0,0.000593265,0.001186529,0,0,0,0,0,0
J160RZBC.04,0,4.85E-05,0,0.004028051,0,0,0,0.028196355,0,0.002256679,0,0,0,0,0,0,0,0,0,0.880857053,0.013637136,9.71E-05,0.017568125,0,0,0.000218388,0.01659751,0,0.003324355,0.03251559,0.000655165,0,0,0,0,0
J160RFPB.04,0,0,0,5.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998550249,0,0,0,0,0,0.001018277,0.00015533,0,0,0.000224366,0,0,0,0,0,0
H160R5W1.04,0,0,0,0.000569296,0.00012651,0,0,0.057435638,0,0.000569296,0,0,0,0,0,0,0,0,0,0.906319185,0.028844329,0.00012651,0.000189765,0,0,0.000221393,0.000822316,0,0.000632551,0.00414321,0,0,0,0,0,0
F160QV1R.04,0,0,0,0.00537611,0,0,0,1.45E-05,0,0,0,0,0,0,0,0,0,0,0,0.99449312,8.72E-05,0,0,0,0,0,2.91E-05,0,0,0,0,0,0,0,0,0
K160P7J5.04,0,0,0,0.001250801,0.002318558,0,0,0.255559962,0,0.000762683,0,0,0,0,0,0,0,0,6.10E-05,0.600567436,0.137527075,0,0,0,0,0,3.05E-05,0,0,0.001921962,0,0,0,0,0,0
J160PJ00.04,0,0,0,0.005416667,0.000208333,0,0,0.080238095,0,0.0075,0,0,0,0,0,0,0,0,0,0.689047619,0.015833333,0.001190476,0,0,0,0.000982143,0.144761905,0,0.002261905,0.04610119,0,0,0.002470238,0.003988095,0,0
H160RCQD.04,0,0,0,0.000227461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976344013,7.96E-05,0,0,0,0,0.016343103,0.004310394,0,0,0.002661299,0,0,0,0,0,3.41E-05
F160RGP6.04,0,0,0,0.002400674,0,0,0,0,0,9.54E-05,0,0,0,0,0,0,0,0,0,0.964816611,0.025644287,0,0,0,0,0.005961939,0.001081098,0,0,0,0,0,0,0,0,0
K160RQH7.04,0,0,0,0.036014207,0.006970492,0,0,0.047731271,0,3.32E-05,0,0,0,0,0,0,0,0,0.000896206,0.823115478,0.085139576,0,3.32E-05,0,0,3.32E-05,0,0,0,3.32E-05,0,0,0,0,0,0
G160QZKF.04,0,0,0,0.000318878,0,0,0,0.30648688,0,0.011844023,0,0,0,0,0,0,0,0,4.56E-05,0.352633017,0.242734147,0,0,0,0,0.001434949,0.025669643,0,0.0587418,9.11E-05,0,0,0,0,0,0
H160QPFH.04,0,0,0,0.001498237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842038778,2.94E-05,0,0,0,0,0.003025852,0.002849589,0,0,0.150558167,0,0,0,0,0,0
H160QMKD.04,0,0,0,0.004353902,0,0,0,0.00370888,0,0,0,0,0,0,0,0,0,0,0,0.962803698,0.006611481,0,0,0,0,0,0.022468286,0,0,5.38E-05,0,0,0,0,0,0
F160RXSB.04,0,0,0,0.001365671,0,0,0,0.001390961,0,0,0,0,0,0,0,0,0,0,0.001492122,0.611314838,0.336865532,0,0,0,0,0.001138059,0.041602387,0,0,0.004830429,0,0,0,0,0,0
J160RQXM.04,0,0.000809668,0,0.030647435,0.002279066,0,0,0.067922152,0,0.000629742,0,0,0,0,0,0.059345668,0,0,3.00E-05,0.355234354,0.257054608,0.000359852,0.044531742,0,0,6.00E-05,0.000329865,0,0.18031607,0.000449816,0,0,0,0,0,0
H160RYKW.04,0,0,0,0.034852547,0.006504637,0,0,0.041401134,0,0.000395552,0,0,0,0,0,0,0,0,0.000747154,0.773172768,0.10262383,4.40E-05,0.002373313,0,0,4.40E-05,0.001670109,0,0.034852547,0.001318507,0,0,0,0,0,0
G160TP63.04,0,0,0,0.007036861,0.000144877,0,0,0.010306931,0,0.000455326,0,0,0,0,0,0,0,0,0,0.946809612,0.033797628,0,0,0,0,0.000103483,0,0,0,0.001241799,0,0,0.000103483,0,0,0
F160RKND.04,0,0,0,0.007977936,0.000841423,0,0,0.000186983,0,0.000124655,0,0,0,0,0,0,0,0,0,0.971157891,0.014039298,0,4.67E-05,0,0,0.004627826,0.000950496,0,0,3.12E-05,0,0,0,1.56E-05,0,0
H160PLH2.04,0,0,0,0.055345718,0,0,0,2.57E-05,0,0,0,0,0,0,0,0,0,0.000102778,0,0.922788355,0,0,0,0,0,0.014902747,0.006834708,0,0,0,0,0,0,0,0,0
H160R2R1.04,0,0,0,0.007669187,2.39E-05,0,0,3.58E-05,0,0.000166981,0,0,0,0,0,0,0,0,0.001383555,0.98221655,0.002647838,0,0,0,0,0.004520407,0.001335846,0,0,0,0,0,0,0,0,0
J160PSM0.04,0,0,0,0.001579964,5.85E-05,0,0,0.28603195,0,0.000234069,0,0,0,0,0,0,0,0,0,0.411960911,0.050792908,0,0.003745099,0,0,0,0.239218211,0,0.000292586,0.005910235,0,0,0.000175552,0,0,0
G160R465.04,0,0,0,0.00133347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830238999,0,0,0,0,0,0.001928403,0.000369269,0,0,0.166129859,0,0,0,0,0,0
H160QLXW.04,0,0,0,0.000262548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44628714,6.56E-05,0,0,0,0,0,4.38E-05,0,0,0.553340918,0,0,0,0,0,0
G160S026.04,0,0,0,1.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997282098,0,0,0,0,0,0.002273465,0.000427343,0,0,0,0,0,0,0,0,0
F160R1XN.04,0,0.000369504,0,0.014287474,0.000492672,0,0,0.086833354,0,0.003038141,0,0,0,0,0,0,0,0,0.000328448,0.686209303,0.075584021,0,0.013507411,0,0,0.001560126,0.063103009,0,0.008170136,0.046516402,0,0,0,0,0,0
G160RFY4.04,0,0,0,0.001631275,0,0,0,2.84E-05,0,0,0,0,0,0,0,0,0,0,0,0.940664142,0,0,0,0,0,0.047746713,0.008950735,0,0,0.000978765,0,0,0,0,0,0
K160RCMM.04,0,0,0,2.63E-05,0,0,0,0,0,2.63E-05,0,0,0,0,0,0,0,0,0,0.982909129,2.63E-05,0,0,0,0,0.000631048,0.000157762,0,0,0.01622318,0,0,0,0,0,0
D160S1HJ.04,0,0,0,0.000865808,0,0,0,8.75E-06,0,0.000279857,0,0,0,0,0,0,0,0,0.00413664,0.890759463,0.100906038,0,0,0,0,0.000131183,4.37E-05,0,1.75E-05,0.002851046,0,0,0,0,0,0
E160S7NX.04,0,0,0,0.000147667,0,0,0,9.60E-05,0,3.69E-05,0,0,0,0,0,0,0,0,4.43E-05,0.958771412,0.040866804,0,0,0,0,0,0,0,1.48E-05,2.22E-05,0,0,0,0,0,0
A160SV7R.04,0,0,0,0.000235604,0,0,0,3.25E-05,0,0,0,0,0,0,0,0,0,0,0,0.998635123,1.62E-05,0,3.25E-05,0,0,0.000861172,0.00017061,0,0,1.62E-05,0,0,0,0,0,0
C160S300.04,0,3.04E-05,0,0.00013363,0,0,0,5.47E-05,0,0,0,0,0,0,0,0,0,0,0,0.998566517,7.90E-05,0,4.86E-05,0,0,0,6.07E-06,0,2.43E-05,0.00105689,0,0,0,0,0,0
C160S4KG.04,0,0,0,0.000102542,0,0,0,7.46E-05,0,0,0,0,0,0,0,0,0,0,0,0.122770874,9.32E-06,0,0.000130508,0,0,0,9.32E-05,0,0,0.876818957,0,0,0,0,0,0
D160S33M.04,0,0,0,0.001507659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997577187,4.69E-05,0,0,0,0,0,6.45E-05,0,0,0.000803693,0,0,0,0,0,0
D160S0BN.04,0,0.0004011,0,0.045438918,0.003820002,0,0,0.147089159,0,0.0010314,0,0,0,0,0,0,0,0,0.001356101,0.529891512,0.213194285,0.009034304,0.023015509,0,0,9.55E-05,0.004679502,0,0.018240507,0.0007067,0,0,0.002005501,0,0,0
B160S7JB.04,0,0.000160336,0,0.117459215,0.00184386,0,0,0.108333445,0,0.001322769,0,0,0,0,0,0,0,0,0.00122924,0.473203907,0.131582112,0.001656802,0.113130152,0,0,0,0.001977473,0,0.045401708,0.00122924,0,0,0.001469743,0,0,0
B160S48S.04,0,0,0,0.083004128,0.003610162,0,0,0.099678932,0,0.000606626,0,0,0,0,0,0,0,0,0.000606626,0.338067972,0.202820069,0.001272434,0.195673724,0,0,0,0.000369894,0,0.070664477,8.88E-05,0,0,0.003536183,0,0,0
C160SF7R.04,0,0.00055481,0,0.012228005,1.11E-05,0,0,0.027052518,0,0.000599194,0,0,0,0,0,0.000110962,0.000221924,0,0.000721253,0.820807581,0.069550937,1.11E-05,0.016267019,0,0,0.000266309,0.041699493,0,0.008999012,0.000399463,6.66E-05,0,0.000432752,0,0,0
A160S43W.04,0,0.000458328,0,0.0299059,0.001604148,0,0,0.097953279,0,0.00057291,0,0,0,0,0,0,0,0,0.001045561,0.553244819,0.159426517,0.002148412,0.120411349,0,0,0,0.007247311,0,0.022558329,5.73E-05,0,0,0.003365846,0,0,0
C160SWMK.04,0,0.00013541,0,0.000947867,7.29E-05,0,0,0.046757981,0,0.000437477,0,0,0,0,0,0,0,0,0.000218739,0.852393105,0.042310296,0.000114577,0.028935993,0,0,1.04E-05,0.022665486,0,0.004718504,9.37E-05,9.37E-05,0,9.37E-05,0,0,0
B160SCW0.04,0,0.001273661,0,0.030581413,0.005650177,0,0,0.145305746,0,0.001097516,0,0,0,0,0,0,0,0,0.00032519,0.591574868,0.110686557,0.003428045,0.007940057,0,0,5.42E-05,0.080836822,0,0.014728399,0.000149045,0,0,0.006368305,0,0,0
D160S178.04,0,9.98E-05,0,0.018056214,0.001496371,0,0,0.03911764,0,0.000486321,0,0,0,0,0,0,0,0,0.000124698,0.792877273,0.04275881,0.000810534,0.027396065,0,0,0.000112228,0.07141432,0,0.003703519,0.001359204,0,0,0.000187046,0,0,0
A160SDS6.04,0,5.66E-05,0,0.000726991,2.83E-05,0,0,0.073973715,0,0.001019676,0,0,0,0,0,0,0,0,0.000103856,0.636957589,0.062124703,2.83E-05,0.217549756,0,0,0.000141622,0.002133766,0,0.000509838,0.004522452,0,0,0.000122739,0,0,0
A160S5P1.04,0,0.000204869,0,0.072182197,0.002595008,0,0,0.137415918,0,0.00105849,0,0,0,0,0,0,0,0,0.0004951,0.487246901,0.116109537,0.000887766,0.072967528,0,0,5.12E-05,0.040342131,0,0.066036125,5.12E-05,0.000426811,0,0.001929184,0,0,0
B160S2L5.04,0,0.000297247,0,0.042255945,0.011733417,0,0,0.15264393,0,0.000140801,0,0,0,0,0,0.000219024,0,0,0.000469337,0.382994368,0.210888611,0.00491239,0.129771589,0,0,0,0.001314143,0,0.060309762,4.69E-05,0.000125156,0,0.001877347,0,0,0
C160S2K8.04,0,1.84E-05,0,0.001387498,0,0,0,0.036286284,0,0.000321605,0,0,0,0,0,0,0,0,0.001341554,0.86766395,0.06807928,3.68E-05,0.001856123,0,0,0,0.018386643,0,0.004612741,9.19E-06,0,0,0,0,0,0
A160SSRG.04,0,0.001666889,0,0.028270436,0.000877895,0,0,0.086844913,0,0.002155843,0,0,0,0,0,0,0,0,0.000100013,0.666299951,0.079088323,0.003200427,0.008745611,0,0,0,0.100302263,0,0.017846824,0.000633418,2.22E-05,0,0.00394497,0,0,0
E160SDQQ.04,0,7.79E-06,0,0.004283089,0.008005482,0,0,0.000513971,0,0.001619786,0,0,0,0,0,0,0.000116812,0,7.79E-06,0.964131078,0.016649534,0,0,0,0,0.002562066,0.00024141,0,0.001861197,0,0,0,0,0,0,0
A160SSZB.04,0,3.56E-05,0,0.016887108,0.002422623,0,0,0.060048987,0,0.001353819,0,0,0,0,0,0,0,0,0.000570029,0.83076375,0.084658205,7.13E-05,0.00167446,0,0,0,0.000213761,0,0.001175685,0.000124694,0,0,0,0,0,0
B160SFGZ.04,0,9.45E-05,0,0.019673878,0.000249145,0,0,0.072844894,0,0.000558429,0,0,0,0,0,1.72E-05,0,0,0.000721662,0.78750494,0.074219488,4.30E-05,0.036658705,0,0,0.000128868,0.000223372,0,0.005850616,0.000996581,0,0,0.00021478,0,0,0
E160S29K.04,0,0,0,0.001303409,0.000397132,0,0,0.004816504,0,0.000264755,0,0,0,0,0,0,0,0,3.05E-05,0.911561647,0.081483443,0,3.05E-05,0,0,0,7.13E-05,0,4.07E-05,0,0,0,0,0,0,0
C160S3Q7.04,0,0,0,0.000526121,2.47E-05,0,0,0.014007974,0,0.00319783,0,0,0,0,0,0,0,0,9.04E-05,0.966911916,0.011163632,0,0.003567759,0,0,0,8.22E-06,0,0.000501459,0,0,0,0,0,0,0
C160S608.04,0,0.000132462,0,0.002130431,8.83E-05,0,0,0.228077534,0,0.013665666,0,0,0,0,0,0,0,0,4.42E-05,0.377571971,0.102437301,0.000364271,0.129371247,0,0,0,0.143379106,0,0.000861003,0.000728541,0,0,0.001148004,0,0,0
C160SDPT.04,0,0,0,0.0093286,0.000389183,0,0,0.054921986,0,0.000389183,0,0,0,0,0,0,0,0,0.001214723,0.830398736,0.077683299,0.001710047,0.001863361,0,0,0.000589671,0.000271249,0,0.017595792,0.000365596,0,0,0.003278573,0,0,0
E160RYHG.04,0,2.32E-05,0,0.017845861,0,0,0,1.16E-05,0,1.16E-05,0,0,0,0,0,0,0,0,1.16E-05,0.975262703,2.32E-05,0,0,0,0,0.000515843,0.000150696,0,0,0.006143752,0,0,0,0,0,0
D160S5M5.04,0,0,0,0.080887943,0,0,0,0.034818306,0,0,0,0,0,0,0,0,0,0,0,0.549110537,0.139805382,0,0.030028889,0,0,0.000152045,0.032689676,0,0.085221225,0.015204501,0,0,0.017181086,0,0,0.014900411
C160S209.04,0,2.36E-05,0,0.029649214,0.001251121,0,0,0.019144516,0,0.001369152,0,0,0,0,0,0,0,0,0.00128653,0.856522355,0.057681413,0,0.000908833,0,0,5.90E-05,0.028539729,0,0.003517303,4.72E-05,0,0,0,0,0,0
A160SCR2.04,0,0,0,0.000842986,0,0,0,0.050953823,0,0.000967873,0,0,0,0,0,0,0,0,0,0.91816791,0.013144338,6.24E-05,0.005869681,0,0,0.004121265,0.003247057,0,0.002247963,9.37E-05,0,0,0.000280995,0,0,0
C160S6KB.04,0,9.84E-06,0,0.002244072,0.000442909,0,0,0.040796843,0,0.000226376,0,0,0,0,0,2.95E-05,0,0,0.000167321,0.850267222,0.102607258,0,0.000767709,0,0,0,9.84E-06,0,0.002007854,0.000108267,0,0,0.000314958,0,0,0
A160S69G.04,0,0,0,0.001955344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000231206,0.972737482,0.024990091,0,6.61E-06,0,0,0,1.98E-05,0,0,5.95E-05,0,0,0,0,0,0
D160SBLT.04,0,0,0,0.000531557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99930943,1.36E-05,0,0,0,0,0.00012721,1.36E-05,0,0,4.54E-06,0,0,0,0,0,0
C160S6H0.04,0,0.000100922,0,0.000181659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999103816,0,0,0,0,0,4.04E-06,0,0,0,0.000609567,0,0,0,0,0,0
E160RVSS.04,0,0,0,0,0,0,0,2.84E-05,0,9.47E-06,0,0,0,0,0,0,0,0,0,0.999886413,0,0,0,0,0,0,7.57E-05,0,0,0,0,0,0,0,0,0
D160S6C8.04,0,0,0,0.010637813,0,0,0,0,0,3.65E-05,0,0,0,0,0,0,0,0,0.002078339,0.794171536,0.192939117,0,9.12E-06,0,0,0,0,0,0,0.000127617,0,0,0,0,0,0
E160S4BL.04,0,0.00010646,0,1.12E-05,0,0,0,1.12E-05,0,0,0,0,0,0,0,0,0,0,0,0.999114697,1.12E-05,0,0,0,0,0,5.60E-06,0,0,0.00073962,0,0,0,0,0,0
B160SWG4.04,0,0,0,0.00014909,0,0,0,0.000133666,0,5.14E-06,0,0,0,0,0,0,0,0,0,0.997959016,7.71E-05,0,8.74E-05,0,0,0.001012781,0.000349589,0,0,0.000226205,0,0,0,0,0,0
A160S7N0.04,0,0,0,0.000298918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999545645,0.00010761,0,0,0,0,0,3.59E-05,0,0,1.20E-05,0,0,0,0,0,0
A160ST32.04,0,0,0,1.14E-05,0,0,0,2.66E-05,0,0,0,0,0,0,0,0,0,0,0,0.999920249,7.60E-06,0,0,0,0,2.66E-05,7.60E-06,0,0,0,0,0,0,0,0,0
B160S30X.04,0,0,0,0.000773919,0,0,0,1.07E-05,0,0,0,0,0,0,0,0,0,0,0,0.182376146,4.30E-05,0,1.07E-05,0,0,0.000161233,0.000343964,0,1.07E-05,0.816269496,0,0,0,0,0,0
D160RXXJ.04,0,0,0,7.90E-06,0,0,0,1.58E-05,0,0,0,0,0,0,0,0,8.69E-05,0,0,0.99977095,0,0,0,0,0,3.95E-05,7.90E-05,0,0,0,0,0,0,0,0,0
K160RZVY.04,0,0,0,0.014931502,0,0,0,6.57E-05,0,0,0,0,0,0,0,0,0,0,0,0.181280594,0.001691908,0,0,0,0,0.57945399,0.222461316,0,0,0.000114984,0,0,0,0,0,0
H160S09R.04,0,0,0,6.53E-05,0.005003789,0,0,0.123984218,0,0,0,0,0,0,0,0,0,0,0.000117583,0.575697003,0.279336835,0,0,0,0,0.000195971,0.005552507,0,0.009759348,0.000287424,0,0,0,0,0,0
F160S1TW.04,0,0.000101854,0,0.008135567,0.001056733,0,0,0.047476574,0,0.000101854,0,0,0,0,0,0,0,0,0.001158586,0.749350682,0.13915767,0.000356488,0.012642595,0,0,6.37E-05,0.015290792,0,0.024190263,0.000763903,0,0,0.000152781,0,0,0
H160RW3Q.04,0,0.000359436,0,0.019703629,0.002989854,0,0,0.095168853,0,0.00138873,0,0,0,0,0,0,0,0,0.001568448,0.608214747,0.13024654,0.00147042,0.046775696,0,0,0,0.054356528,0,0.032610649,0.001045632,0.000114366,0.000506478,0.003479994,0,0,0
H160SVQ1.04,0,0.001035485,0,0.000930019,0.010978053,0,8.63E-05,0.07281949,0,0.001898388,0,0,0,0,0,0,0,0,0.001668281,0.73400512,0.157479937,0,0.016596516,0,0,0,0,0,0.002502421,0,0,0,0,0,0,0
F160RW03.04,0,0.000262149,0,0.06248976,0.001212439,0,0.00011469,0.062211227,0,0.015941934,0,0,0,0,0,0,0,0,0.001703968,0.660467936,0.15063735,0.002605105,0.001654815,0,0,0,0.011305174,0,0.025805289,0.00072091,0,0,0.002867254,0,0,0
F160RX6M.04,0,1.52E-05,0,0.0129494,0.003305585,0,0,0.068340688,0,0,0,0,0,0,0,0,0,0,0.002577749,0.684195363,0.197015876,0.001576976,0.018726592,0,0,3.03E-05,0.000106143,0,0.011144976,0,0,0,1.52E-05,0,0,0
