,Experiments,Time,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Intrasporangiaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__[Weeksellaceae],k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Microbacteriaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermabacteraceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Odoribacteraceae],k__Bacteria|p__Cyanobacteria|c__Chloroplast|o__Streptophyta|f__,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__mitochondria,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Mycobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|Other,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|Other
210,RPRC0530024,1,0.026094098,0.758000424,0.0,0.126788174,0.0,0.026968316,0.00468899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015471018,0.0,0.0,0.010172724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011656247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,RPRC0530024,2,0.028181646,0.495696866,0.0,0.203178627,0.0,0.000301823,0.017419499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204946448,0.0,0.0,0.006131319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005665649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,RPRC0530024,3,0.505959137,0.076743599,0.0,0.239941985,0.0,0.142672468,0.003310632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001702611,0.0,0.0,0.002017909,0.0,0.0,0.0,0.000189179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000630597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,RPRC0530024,4,0.660197264,0.012267119,0.0,0.118146145,0.0,0.202000919,0.002297875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000388871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,RPRC0530024,5,0.578104004,0.008062349,0.0,0.182578608,0.0,0.218724805,0.000100779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000268745,0.0,0.0,0.0,0.000235152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,RPRC0530024,6,0.046297801,0.414497667,0.0,0.0,0.0,0.0,0.038310618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01704242,0.0,0.0,0.093547563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186003854,0.0,0.0,0.0,0.094847802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,RPRC0530024,7,0.229001254,0.304752498,0.0,0.378034419,0.0,0.079702162,0.000721802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004368803,0.0,0.0,0.000379896,0.0,0.0,0.0,0.000227938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000265927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,RPRC0530025,1,0.527288105,0.464788105,0.00462963,0.000445157,0.0,0.0,0.0,0.00031161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,RPRC0530025,2,0.071425226,0.212214885,0.697812749,0.000140509,0.0,0.000234181,0.000140509,0.016111658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000702543,0.0,0.0,4.68e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,RPRC0530025,3,0.657753106,0.253461057,0.00132011,0.057069357,0.0,0.00132011,0.010696273,6.77e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000169245,0.0,0.0,0.003791084,3.38e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,RPRC0530025,4,0.346780855,0.582952611,1.69e-05,0.003590876,0.0,0.003742603,0.01512214,0.000303454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03616164,0.0,0.0,0.005664481,0.001567847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,RPRC0530025,5,0.22345356,0.747234639,0.000453169,0.016252292,0.0,0.005747008,0.002327641,0.00043257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18e-05,0.0,0.0,0.00028838,0.000906338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,RPRC0530025,6,0.860697288,0.133835086,4.43e-05,0.0,0.0,0.00028777,0.000199225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,RPRC0530025,7,0.126421171,0.814843558,0.000142279,0.023812295,0.0,0.001047689,0.016245651,9.05e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01385278,0.0,0.0,0.00090541,0.000297492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,RPRC0530027,1,0.743404651,0.219516279,0.002530233,1.86e-05,0.0,1.86e-05,0.006213953,0.0008,0.0,0.0,0.0,0.0,0.0,0.009097674,0.0,0.0,0.0,0.0,0.006530233,0.003348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,RPRC0530027,2,0.002161072,0.407362052,0.515883878,0.0,0.0,0.002431206,0.004844403,0.00961677,0.0,0.0,0.0,0.0,0.0,0.018567209,0.0,0.0,0.0,0.0,0.005114537,0.005312635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,RPRC0530027,3,0.789199412,0.102962807,0.00134482,0.0,0.0,0.000126077,4.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.039504097,0.0,0.0,0.0,0.0,0.006429922,0.002941794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,RPRC0530027,4,0.393194771,0.448218882,0.032947022,0.0,0.0,0.029754612,0.000562044,0.002709052,0.0,0.0,0.0,0.0,0.0,0.008340734,0.0,0.0,0.0,0.0,0.001348906,0.001000438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,RPRC0530027,5,0.003897982,0.83753704,0.045929166,0.0,0.0,0.0,0.012593481,0.041272753,0.0,0.0,0.0,0.0,0.0,0.001322845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,RPRC0530027,6,0.623110993,0.097588252,0.166159008,1.47e-05,0.0,0.000235436,0.0,0.051266205,0.0,0.0,0.0,0.0,0.0,0.006386203,0.0,0.0,0.0,0.0,0.0,0.021100958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,RPRC0530027,7,1.44e-05,0.39231512,0.011227534,0.229321303,0.0,0.0,0.071299886,0.000518859,0.0,0.0,0.0,0.0,0.0,0.027686897,0.0,0.0,0.0,0.0,0.049637519,0.028003978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,RPRC0530030,1,0.000356278,5.7e-05,0.001923899,0.0,0.0,0.0,0.001610375,0.000541542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988698874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,RPRC0530030,2,0.851335365,0.038555297,0.028463882,1.79e-05,0.0,0.0,0.0,0.043860907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,RPRC0530030,3,0.001826548,0.270998327,0.533533185,0.0,0.0,1.39e-05,2.79e-05,0.153792526,0.0,0.0,0.0,0.0,0.0,0.009829894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,RPRC0530030,4,0.083110137,0.782830127,0.001339177,0.007710413,0.0,0.010348186,0.007568379,0.000101453,0.0,0.0,0.0,0.0,0.0,0.055778752,0.0,0.0,0.0,0.0,0.010368477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,RPRC0530030,5,0.271224759,0.380424908,0.002973118,0.065181484,0.0,0.00487261,0.068474625,0.001073626,0.0,0.0,0.0,0.0,0.0,0.081729777,0.0,0.0,0.0,0.0,0.030371227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000258083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,RPRC0530030,6,0.578936521,0.085557502,0.003091509,5.15e-05,0.0,0.110959398,0.195151484,0.001519992,0.0,0.0,0.0,0.0,0.0,0.003684048,0.0,0.0,0.0,0.0,0.003039984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,RPRC0530030,7,0.207058489,0.650929747,0.003854181,1.19e-05,0.0,0.0067715,0.070217257,8.3e-05,0.0,0.0,0.0,0.0,0.0,0.013282102,0.0,0.0,0.0,0.0,0.028663251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,RPRC0530031,1,0.004890995,0.872985782,0.0,3.79e-05,0.0,0.0,0.000265403,0.0,0.0,0.0,0.0,0.0,0.0,0.000909953,0.0,0.0,0.0,0.0,0.0,0.048151659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004739336,0.0,0.003829384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,RPRC0530031,2,0.649295162,0.16824008,0.0,0.146672807,0.0,0.003939929,7.68e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.010335917,0.0,0.0,0.0,0.0,0.0,0.002737483,0.0,0.014761941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000153504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,RPRC0530031,3,0.016768737,0.640128317,0.0,0.0,0.0,0.0,0.027850685,0.0,0.0,0.0,0.0,0.0,0.0,0.007655293,0.0,0.0,0.0,0.0,0.0,0.019174686,0.0,0.016258384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119349665,0.0,0.092446777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,RPRC0530031,4,0.445557684,0.022936005,0.0,0.38336362,0.0,0.136453678,0.00098227,0.0,0.0,0.0,0.0,0.0,0.0,0.003077779,0.0,0.0,0.0,0.0,0.0,0.000147341,0.0,0.000229196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000867672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,RPRC0530031,5,0.0,0.855928497,0.0,0.0,0.0,0.0,0.018941672,0.0,0.0,0.0,0.0,0.0,0.0,0.020007653,0.0,0.0,0.0,0.0,0.0,0.024134915,0.0,0.008199858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002241294,0.0,0.001694637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,RPRC0530031,6,0.486701523,0.192446335,0.0,0.292241743,0.0,0.00363719,0.001493846,0.0,0.0,0.0,0.0,0.0,0.0,0.001818595,0.0,0.0,0.0,0.0,0.0,0.002110869,0.0,0.00198097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001234047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,RPRC0530031,7,0.637130666,0.126399538,0.0,0.207308075,0.0,0.008052356,0.000641622,0.0,0.0,0.0,0.0,0.0,0.0,0.008726059,0.0,0.0,0.0,0.0,0.0,0.000481217,0.0,0.001571974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,RPRC0530032,1,0.0,0.281176345,0.000910649,0.699217913,0.0,0.0,0.0,0.0,0.0,0.0,0.000535676,0.0,0.0,0.005731733,0.0,0.0,0.0,0.0,0.000374973,0.000803514,0.001392758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,RPRC0530032,2,0.0,0.763582238,0.001116348,0.000434135,0.0,0.002046639,0.037397668,0.0,0.0,0.0,0.021644753,0.0,0.0,0.009737038,0.0,0.0,0.0,0.0,0.030017365,0.068283304,0.006574051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,RPRC0530032,3,0.0,0.774400619,0.046867749,0.000270688,0.0,0.059242073,0.012335654,0.0,0.0,0.0,0.002745553,0.0,0.0,0.01287703,0.0,0.0,0.0,0.0,0.016744006,0.039520495,0.012993039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,RPRC0530032,4,0.0,0.076594684,0.873438538,0.011893688,0.0,0.015813953,0.001893688,0.0,0.0,0.0,0.001245847,0.0,0.0,0.005149502,0.0,0.0,0.0,0.0,0.002259136,0.004302326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,RPRC0530032,5,0.0,0.857450756,0.0,0.11993234,0.0,0.000463797,0.003219294,0.0,0.0,0.0,0.000954875,0.0,0.0,0.001309543,0.0,0.0,0.0,0.0,0.002100726,0.001064004,0.003601244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,RPRC0530032,6,0.0,0.7752813,0.171637792,0.0,0.0,0.0,0.000357207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000142883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,RPRC0530032,7,0.0,0.506749055,0.003059572,0.466014758,0.0,0.0,0.000119983,0.0,0.0,0.0,0.0,0.0,0.0,0.005759194,0.0,0.0,0.0,0.0,0.0,0.00035995,0.000239966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,RPRC0530034,1,0.0,0.301381381,0.070870871,0.57009009,0.0,0.0,0.0,0.002702703,0.0,0.0,0.0,0.0,0.0,0.012192192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015855856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,RPRC0530034,2,0.02236909,0.017963057,0.059481444,0.0,0.0,0.0,0.0,0.014065413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474495848,0.232841891,0.0,0.0,0.083036773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,RPRC0530034,3,0.000726216,0.006971678,0.949818446,0.0,0.0,0.0,0.0,0.0416122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000726216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,RPRC0530034,4,3.39e-05,0.173465588,0.793053252,0.001861945,0.0,0.0,0.0,0.018517892,0.0,0.0,0.0,0.0,0.0,0.000744778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003656183,0.000304682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,RPRC0530034,5,0.003064095,0.461070926,0.485432992,0.000251155,0.0,0.0,0.0,0.012909383,0.0,0.0,0.0,0.0,0.0,0.004370102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019439421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
