,Experiments,Time,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|Other,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|Other,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|Other,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardioidaceae,k__Bacteria|Other|Other|Other|Other,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae,k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Dethiosulfovibrionaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae
554,RPRC0540035,2,0.0,0.851560301,0.0,0.0,0.0,0.0,0.066895886,0.0,0.0,0.0,0.058099087,0.001467809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,RPRC0540035,3,0.199175425,0.094143778,0.019467511,0.126096046,0.0,0.0,0.140671273,0.013631613,0.0,0.0,0.181987109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052711805,0.0,0.036684862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,RPRC0540035,4,0.062363121,0.531265333,0.0,0.173972881,0.0,0.0,0.097954739,0.0,0.0,0.0,0.042820043,2.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,RPRC0540035,5,0.285331593,0.057234605,0.03927259,0.015849847,0.0,0.0,0.092918226,0.077394649,0.0,0.0,0.168097675,1.72e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080485627,0.0,0.045093931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,RPRC0540035,6,0.135471431,0.029172273,0.090207937,0.308937563,0.0,0.0,0.098572598,0.043376937,0.0,0.0,0.075101611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02190348,0.0,0.03233503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,RPRC0540035,7,0.100898442,0.37010742,0.0,0.150607634,0.0,0.0,0.104760473,0.0,0.0,0.0,0.090584277,0.0006244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,RPRC0540036,1,0.153933669,0.022116114,0.006119424,0.275322347,0.0,0.001344549,0.197493622,0.0,0.0,0.0,0.173636489,0.000206854,0.0,0.0,0.0,0.0,0.0,0.0,0.000310281,0.056471075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,RPRC0540036,2,0.137102499,0.007035331,0.01002967,0.218341009,0.0,0.000127419,0.116879335,0.0,0.0,0.0,0.179651237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218814278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,RPRC0540036,3,0.254196848,0.038618148,0.219893418,0.182846856,0.0,0.00660066,0.143514351,0.0,0.0,0.0,0.054891203,0.00130013,0.0,0.0,0.0,0.0,0.0,0.0,0.000157159,4.29e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,RPRC0540036,4,0.228734877,0.017311973,0.017911722,0.057829602,0.0,0.003725361,0.125589657,0.0,0.0,0.0,0.16771046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15e-05,0.333102661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,RPRC0540036,5,0.000495786,8.5e-05,0.00024081,0.000141653,0.0,0.384743962,0.0,0.0,0.0,0.0,4.25e-05,0.612677952,0.0,0.0,0.0,0.0,0.0,0.0,1.42e-05,0.000155818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,RPRC0540036,6,6.98e-05,0.207173401,5.24e-05,0.000209442,0.0,0.451261018,0.000174535,0.0,0.0,0.0,6.98e-05,0.335753556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,RPRC0540036,7,0.166041162,0.110799031,8.47e-05,0.549564165,0.0,0.016355932,0.019661017,0.0,0.0,0.0,3.63e-05,0.00035109,0.0,0.0,0.0,0.0,0.0,0.0,0.10248184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,RPRC0540037,1,0.06396878,0.171880161,0.0,0.525879892,0.0,0.077401123,0.090417528,0.0,0.0,6.12e-05,0.025152001,0.001480249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000489339,0.0,0.011597323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,RPRC0540037,2,0.032069421,0.095724863,0.0,0.193465855,0.0,0.003678551,0.235250424,0.0,0.0,0.1673505,0.156090832,1.18e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087200528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,RPRC0540037,3,0.168873635,0.01586315,0.0,0.140457788,0.0,0.002324073,0.246230137,0.0,0.0,0.11433899,0.23782564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029172522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,RPRC0540037,4,0.222190853,0.004799548,0.0,0.174060929,0.0,0.001357855,0.103237342,0.0,0.0,0.020878707,0.249038746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149350649,0.0,0.028071308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,RPRC0540037,5,0.000872743,0.30330006,0.0,0.000643648,0.0,0.623902253,0.000469099,0.0,0.0,6.55e-05,0.000567283,0.065804833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000207276,0.0,1.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,RPRC0540037,6,0.096222925,0.000777397,0.0,0.272450676,0.0,0.00091143,0.057071628,0.0,0.0,0.021592859,0.254972657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129972657,0.0,0.034406498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,RPRC0540037,7,0.071685674,0.038949722,0.0,0.096692305,0.0,0.00373205,0.400522866,0.0,0.0,0.117891107,0.19938999,3.79e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023491077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
